Part #,Model number,Part Name,,,Model Name,In Stock,Reorder Qty
C015290003100,47502,Battery-Xiaomi Robot Vacuum S10,,,Xiaomi Robot Vacuum S12 EU,0,
C015300029700,47502,Middle Cover-Xiaomi Robot Vacuum-Mop 2S,,,Xiaomi Robot Vacuum S12 EU,0,
C015300029900,47502,Front impact Cover,,,Xiaomi Robot Vacuum S12 EU,0,
C015300030000,47502,Front impact&Front Impact tape,,,Xiaomi Robot Vacuum S12 EU,0,
C015300030100,47502,Front Cover,,,Xiaomi Robot Vacuum S12 EU,0,
C015300030200,47502,Decorative Cover,,,Xiaomi Robot Vacuum S12 EU,0,
C015300030300,47502,Side brush,,,Xiaomi Robot Vacuum S12 EU,0,
C015300030400,47502,PVC part-upper cover,,,Xiaomi Robot Vacuum S12 EU,0,
C015300030500,47502,PVC part-lower cover,,,Xiaomi Robot Vacuum S12 EU,0,
C015300030800,47502,Lens,,,Xiaomi Robot Vacuum S12 EU,0,
C015300030900,47502,Motor-Main Brush,,,Xiaomi Robot Vacuum S12 EU,0,
C015300031000,47502,Motor-Side Brush,,,Xiaomi Robot Vacuum S12 EU,0,
C015300031100,47502,Receive Holder,,,Xiaomi Robot Vacuum S12 EU,0,
C015300031200,47502,Universal wheel shaft sleeve,,,Xiaomi Robot Vacuum S12 EU,0,
C015300031300,47502,Universal wheel,,,Xiaomi Robot Vacuum S12 EU,0,
C015300031400,47502,L-Cover Plate,,,Xiaomi Robot Vacuum S12 EU,0,
C015300031500,47502,R-Cover Plate,,,Xiaomi Robot Vacuum S12 EU,0,
C015300031600,47502,Running wheel-L,,,Xiaomi Robot Vacuum S12 EU,0,
C015300031700,47502,Running wheel-R,,,Xiaomi Robot Vacuum S12 EU,0,
C015300031800,47502,Air Out Cover,,,Xiaomi Robot Vacuum S12 EU,0,
C015300032100,47502,Middle cover Assy,,,Xiaomi Robot Vacuum S12 EU,0,
C015300032200,47502,Bottom Shell,,,Xiaomi Robot Vacuum S12 EU,0,
C015300038500,47502,Radar Cover Holder,,,Xiaomi Robot Vacuum S12 EU,0,
C015310008500,47502,Shrapnel-Front impact,,,Xiaomi Robot Vacuum S12 EU,0,
C015310008600,47502,Front Weight,,,Xiaomi Robot Vacuum S12 EU,0,
C015310008700,47502,Middle Weight,,,Xiaomi Robot Vacuum S12 EU,0,
C015350001700,47502,Fan port crash pad,,,Xiaomi Robot Vacuum S12 EU,0,
C015350001800,47502,Fan port sealing strip,,,Xiaomi Robot Vacuum S12 EU,0,
C015350001900,47502,Air Outlet Sealing Pad,,,Xiaomi Robot Vacuum S12 EU,0,
C015350002000,47502,Air Inlet Sealing Pad,,,Xiaomi Robot Vacuum S12 EU,0,
C015350002100,47502,Key-Switch&Recharge button,,,Xiaomi Robot Vacuum S12 EU,0,
C015420002900,47502,Switch-L Front impact,,,Xiaomi Robot Vacuum S12 EU,0,
C015420003000,47502,Switch-R Front impact,,,Xiaomi Robot Vacuum S12 EU,0,
C015420003100,47502,Floor Inspection-L,,,Xiaomi Robot Vacuum S12 EU,0,
C015420003200,47502,Floor Inspection-R,,,Xiaomi Robot Vacuum S12 EU,0,
C015420003300,47502,Front Floor Inspection,,,Xiaomi Robot Vacuum S12 EU,0,
C015450010500,47502,Radar Connection cable,,,Xiaomi Robot Vacuum S12 EU,0,
C015460006300,47502,Radar,,,Xiaomi Robot Vacuum S12 EU,0,
C015460006500,47502,Fan cavity,,,Xiaomi Robot Vacuum S12 EU,0,
C015460006600,47502,Water tank power supply assy,,,Xiaomi Robot Vacuum S12 EU,0,
C015460006700,47502,Fan,,,Xiaomi Robot Vacuum S12 EU,0,
C015470004700,47502,Charging Assy-Mian device,,,Xiaomi Robot Vacuum S12 EU,0,
C015470006200,47502,Charger-S10-RU&EU,,,Xiaomi Robot Vacuum S12 EU,0,
C015470006500,47502,Charging Dock,,,Xiaomi Robot Vacuum S12 EU,0,
C015520008000,47502,Reaction Sensor,,,Xiaomi Robot Vacuum S12 EU,0,
C015520008100,47502,Key Base-Switch&Recharge button,,,Xiaomi Robot Vacuum S12 EU,0,
C015520010900,47502,Controller,,,Xiaomi Robot Vacuum S12 EU,0,
C015520017900,47502,Hall Sensor(1Pcs)-Xiaomi robot vaccum,,,Xiaomi Robot Vacuum S12 EU,0,
C015550050400,47502,2-in-1 Water Tank-S10-EU&RU,,,Xiaomi Robot Vacuum S12 EU,0,
C015790012400,47502,Main Brush,,,Xiaomi Robot Vacuum S12 EU,0,
C015790012500,47502,Dust Brush,,,Xiaomi Robot Vacuum S12 EU,0,
C015790012600,47502,Full Wet Mop,,,Xiaomi Robot Vacuum S12 EU,0,
C015790012800,47502,Filter,,,Xiaomi Robot Vacuum S12 EU,0,
C015790017800,47502,Mop assembly-S10-EU&RU,,,Xiaomi Robot Vacuum S12 EU,0,
C015100010900,47505,Screws-Bottom shell,,,Xiaomi Robot Vacuum E12 EU,0,
C015100013600,47505,Screws-Controller,,,Xiaomi Robot Vacuum E12 EU,0,
C015100017500,47505,Screws-Front Impact,,,Xiaomi Robot Vacuum E12 EU,0,
C015100017600,47505,Screws-Fan,,,Xiaomi Robot Vacuum E12 EU,0,
C015290003700,47505,Battery,,,Xiaomi Robot Vacuum E12 EU,20,
C015300030300,47505,Side brush,,,Xiaomi Robot Vacuum E12 EU,0,
C015300044200,47505,Front impact Cover,,,Xiaomi Robot Vacuum E12 EU,0,
C015300044300,47505,Button,,,Xiaomi Robot Vacuum E12 EU,0,
C015300044400,47505,Plastic Battery box cover,,,Xiaomi Robot Vacuum E12 EU,0,
C015300044500,47505,Middle Cover-E10,,,Xiaomi Robot Vacuum E12 EU,0,
C015300046900,47505,Recharge holder lower cover,,,Xiaomi Robot Vacuum E12 EU,0,
C015300047000,47505,Front impact R-switch crankshaft,,,Xiaomi Robot Vacuum E12 EU,0,
C015300047100,47505,Front impact L-switch crankshaft,,,Xiaomi Robot Vacuum E12 EU,0,
C015300047200,47505,R side lower cover,,,Xiaomi Robot Vacuum E12 EU,0,
C015300047300,47505,L side lower cover,,,Xiaomi Robot Vacuum E12 EU,0,
C015310011300,47505,Shrapnel-Front impact,,,Xiaomi Robot Vacuum E12 EU,0,
C015310012100,47505,Charger Pin and L holder,,,Xiaomi Robot Vacuum E12 EU,0,
C015310012200,47505,Charger Pin and R holder,,,Xiaomi Robot Vacuum E12 EU,0,
C015310012300,47505,Front impact-R-switch,,,Xiaomi Robot Vacuum E12 EU,0,
C015310012400,47505,Front impact-L-switch,,,Xiaomi Robot Vacuum E12 EU,0,
C015320007400,47505,Fan port crash pad,,,Xiaomi Robot Vacuum E12 EU,0,
C015420006200,47505,FPC  Antenna,,,Xiaomi Robot Vacuum E12 EU,0,
C015450016500,47505,Cable-Fan,,,Xiaomi Robot Vacuum E12 EU,0,
C015450018300,47505,Charging Cable,,,Xiaomi Robot Vacuum E12 EU,0,
C015450018400,47505,R side PCBA(Including cable),,,Xiaomi Robot Vacuum E12 EU,0,
C015450018500,47505,L side PCBA(Include cable),,,Xiaomi Robot Vacuum E12 EU,0,
C015460006700,47505,Fan,,,Xiaomi Robot Vacuum E12 EU,0,
C015460013500,47505,Gear box-Main brush,,,Xiaomi Robot Vacuum E12 EU,0,
C015460013600,47505,Gear box-Side brush,,,Xiaomi Robot Vacuum E12 EU,0,
C015460013700,47505,Left Running wheel,,,Xiaomi Robot Vacuum E12 EU,0,
C015460013800,47505,Right Running wheel,,,Xiaomi Robot Vacuum E12 EU,0,
C015460017100,47505,Universal wheel detection sensor-E10,,,Xiaomi Robot Vacuum E12 EU,0,
C015470008400,47505,Charger-E10-EU,,,Xiaomi Robot Vacuum E12 EU,0,
C015470008500,47505,Charger Dock,,,Xiaomi Robot Vacuum E12 EU,0,
C015520013300,47505,Controller,,,Xiaomi Robot Vacuum E12 EU,0,
C015520013400,47505,Bottom Shell,,,Xiaomi Robot Vacuum E12 EU,0,
C015520013500,47505,Sensor-Dust&Water box,,,Xiaomi Robot Vacuum E12 EU,0,
C015520014400,47505,Front side PCBA(including cable),,,Xiaomi Robot Vacuum E12 EU,0,
C015520020200,47505,Controller,,,Xiaomi Robot Vacuum E12 EU,0,
C015550054600,47505,Front impact,,,Xiaomi Robot Vacuum E12 EU,0,
C015550054700,47505,Dust Duct Assy,,,Xiaomi Robot Vacuum E12 EU,0,
C015550054900,47505,Front ground inspection,,,Xiaomi Robot Vacuum E12 EU,0,
C015550055000,47505,Speaker,,,Xiaomi Robot Vacuum E12 EU,0,
C015550055400,47505,Universal wheel,,,Xiaomi Robot Vacuum E12 EU,0,
C015550055500,47505,Middle cover Assy,,,Xiaomi Robot Vacuum E12 EU,0,
C015550055600,47505,HEPA Assembly,,,Xiaomi Robot Vacuum E12 EU,0,
C015550055700,47505,Water&dust tank assembly,,,Xiaomi Robot Vacuum E12 EU,0,
C015550064100,47505,Mop Assy-E10,,,Xiaomi Robot Vacuum E12 EU,0,
C015790012500,47505,Dust Brush,,,Xiaomi Robot Vacuum E12 EU,0,
C015790020200,47505,Main Brush,,,Xiaomi Robot Vacuum E12 EU,0,
C015790020300,47505,Mop,,,Xiaomi Robot Vacuum E12 EU,0,
C041790015200,47706,Single pot-Xiaomi Smart Air Fryer 6.5L-Black,,,Xiaomi Smart Air Fryer 6.5L  Black EU,0,
C041790015400,47706,Fry basket-Xiaomi Smart Air Fryer 6.5L,,,Xiaomi Smart Air Fryer 6.5L  Black EU,0,
C041790015500,47706,Grill-Xiaomi Smart Air Fryer 6.5L,,,Xiaomi Smart Air Fryer 6.5L  Black EU,0,
C041790015300,47710,Single pot-Xiaomi Smart Air Fryer 6.5L-White,,,Xiaomi Smart Air Fryer 6.5L  White EU,0,
C041790015400,47710,Fry basket-Xiaomi Smart Air Fryer 6.5L,,,Xiaomi Smart Air Fryer 6.5L  White EU,0,
C041790015500,47710,Grill-Xiaomi Smart Air Fryer 6.5L,,,Xiaomi Smart Air Fryer 6.5L  White EU,0,
C041790015300,47711,Single pot-Xiaomi Smart Air Fryer 6.5L-White,,,Xiaomi Smart Air Fryer 6.5L  White GB,0,
C041790015400,47711,Fry basket-Xiaomi Smart Air Fryer 6.5L,,,Xiaomi Smart Air Fryer 6.5L  White GB,0,
C041790015500,47711,Grill-Xiaomi Smart Air Fryer 6.5L,,,Xiaomi Smart Air Fryer 6.5L  White GB,0,
C041790015200,47712,Single pot-Xiaomi Smart Air Fryer 6.5L-Black,,,Xiaomi Smart Air Fryer 6.5L  Black GB,0,
C041790015400,47712,Fry basket-Xiaomi Smart Air Fryer 6.5L,,,Xiaomi Smart Air Fryer 6.5L  Black GB,0,
C041790015500,47712,Grill-Xiaomi Smart Air Fryer 6.5L,,,Xiaomi Smart Air Fryer 6.5L  Black GB,0,
C002100002900,49315,Screw-M2.5*5-Head tapping,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002100003000,49315,Screw-M6*14-Half Round Head-Black,,,Xiaomi Electric Scooter 4 Pro Plus ES,100,
C002100003200,49315,Screw-M4*6-socket cap,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002100003500,49315,Screw-M3*8-Pattern type half round head,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002100004300,49315,Screw-M6*25-socket cap-Black,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002100005700,49315,Screw-Phillips half round head -M2.5*8,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002100007300,49315,Screw-M5*16-Head tapping,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002100009000,49315,Cross Countersunk Head Cutting Screw M3*8_ Zinc Black,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002100021100,49315,Screw-M3*8-cross recessed pan head,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002100021300,49315,Screw-M5*20-socket cap,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002100023700,49315,Screw-ST2.9*8-Cross Recess Pan Head,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002100026400,49315,Screw-Cross recessed pan head ST4.2x9.5 self-tapping screws,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002100027200,49315,Screw-hexagonal anti-theft pan head M4x8,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002100027700,49315,Screw-hexagon socket flat head M6x35,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002100027900,49315,Tightening Nut-Inner Hex,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002100028000,49315,Screw-Hexagon socket head M3x6,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002100028100,49315,Screw-Hexagon socket head M6x12,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002100028300,49315,Screw-flat end tightening M5x16,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002100028400,49315,Flat Washer,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002100028500,49315,Spring Washer,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002100028600,49315,Screw-Hexagon socket head M8x16,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002100028700,49315,Screw-Cross recessed countersunk head M3x8,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002100028900,49315,Screw-Inner hexagon flat round head M5x10,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002280000400,49315,Quick charger port base-xiaomi scooter 4Pro plus,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002280000500,49315,Left front&rear integrated turn light,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002280000600,49315,Right front&rear integrated turn light,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002290004000,49315,Battery-xiaomi scooter 4Pro plus,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002300022500,49315,Cable Protector Plug-Xiaomi Electric Scooter 4Pro,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002300023900,49315,Valve guard cap-Xiaomi Electric Scooter 4Pro,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002300024100,49315,Spline-Xiaomi Electric Scooter 4Pro,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002300029900,49315,Side reflector lens,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002300032300,49315,Turn light protection board,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002300032400,49315,Front Fork cover-xiaomi scooter 4Pro plus,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002300032500,49315,Front Fork cover plate-xiaomi scooter 4Pro plus,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002300032600,49315,Front Fork decorative strip-xiaomi scooter 4Pro plus,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002300032700,49315,Drum brake adjustment cover-xiaomi scooter 4Pro plus,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002300032800,49315,Right decorative cover-front wheel-xiaomi scooter 4Pro plus,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002300032900,49315,Left decorative cover-front wheel,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002300033000,49315,Front Fender-xiaomi scooter 4Pro plus,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002300033100,49315,Dashboard Cover,,,Xiaomi Electric Scooter 4  Plus ES,0,
C002300033200,49315,Handle Grip,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002300033300,49315,Handle bar,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002300033400,49315,Battery cover,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002300033500,49315,Controller waterproof cover,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002300033600,49315,Kickstand install plate,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002300033700,49315,Controller Waterproof Box,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002300033800,49315,Head tube upper shell,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002300033900,49315,Head tube lower shell,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002300034000,49315,Turning light left cover,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002300034100,49315,Turning light right cover,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002310016200,49315,Kickstand -Xiaomi Electric Scooter 4Pro,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002310020800,49315,Front wheel bushing-xiaomi scooter 4Pro plus,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002310020900,49315,Handle bar lock-xiaomi scooter 4Pro plus,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002310021000,49315,Stem-xiaomi scooter 4Pro plus,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002310021100,49315,Pressure plate-xiaomi scooter 4Pro plus,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002310021200,49315,Handle Grip fixing ring,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002310021300,49315,Battery fixing plate,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002310021400,49315,Front Reflective Base,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002320006000,49315,Standpipe&Brake plug,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002320006300,49315,Waterproof plug-forehead screw,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002320006400,49315,Insulating isolation cover,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002320006500,49315,Small gasket,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002320006600,49315,Handlebar waterproof cable plug-left,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002320006700,49315,Main controller cable plug,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002320006800,49315,Stem sealing plug,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002320006900,49315,Controller waterproof plug-over cable,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002320007000,49315,Controller waterproof plug-Not over cable,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002320007100,49315,Head tube buffer ring,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002320007200,49315,Footmat-xiaomi scooter 4Pro plus,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002320007300,49315,Charging port plug,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002320007400,49315,Side Reflector Base,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002320007500,49315,Turning Light plug,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002450004300,49315,Brake Cable-xiaomi scooter 4Pro plus,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002450004400,49315,Controller Cable,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002460004300,49315,Front reflector assembly,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002460004400,49315,Hub Motor-xiaomi scooter 4Pro plus,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002460004500,49315,Controller,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002470004300,49315,Charger-xiaomi scooter 4Pro plus,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002550032300,49315,Brake Lever-Xiaomi Electric Scooter 4Pro,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002550046600,49315,Steering kits-Front Fork-xiaomi scooter 4Pro plus,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002550046700,49315,Drum brake-xiaomi scooter 4Pro plus,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002550046800,49315,Front Fork-xiaomi scooter 4Pro plus,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002550046900,49315,Front Wheel-xiaomi scooter 4Pro plus,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002550047000,49315,Front Light-xiaomi scooter 4Pro plus,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002550047100,49315,Dashboard,,,Xiaomi Electric Scooter 4  Plus ES,0,
C002550047200,49315,Turning Switch,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002550047300,49315,Chasis-xiaomi scooter 4Pro plus-GL,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002550047400,49315,Rear fender assy-xiaomi scooter 4Pro plus,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002550047700,49315,Chasis-4pro plus ES,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002550047800,49315,Truning button-xiaomi scooter 4Pro plus,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002600001500,49315,Allen Wrench-T Type,,,Xiaomi Electric Scooter 4 Pro Plus ES,80,
C002790000100,49315,Extended Valve,,,Xiaomi Electric Scooter 4 Pro Plus ES,459,
C002790008700,49315,Front Wheel Valve,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002790010200,49315,Tubeless tire-xiaomi scooter 4Pro plus,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002790010300,49315,Accelerator--xiaomi scooter 4Pro plus,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C002790010400,49315,Folded Standpipe-xiaomi scooter 4Pro plus,,,Xiaomi Electric Scooter 4 Pro Plus ES,0,
C015100013600,50386,Screws-Controller,,,Xiaomi Robot Vacuum E10C,0,
C015100021000,50386,Screws-Front impact,,,Xiaomi Robot Vacuum E10C,0,
C015100021100,50386,Screws-Bottom Shell,,,Xiaomi Robot Vacuum E10C,0,
C015100021200,50386,Screw-Fan,,,Xiaomi Robot Vacuum E10C,0,
C015290003700,50386,Battery,,,Xiaomi Robot Vacuum E10C,20,
C015300046900,50386,Recharge holder lower cover,,,Xiaomi Robot Vacuum E10C,0,
C015300047000,50386,Front impact R-switch crankshaft,,,Xiaomi Robot Vacuum E10C,0,
C015300047100,50386,Front impact L-switch crankshaft,,,Xiaomi Robot Vacuum E10C,0,
C015300047200,50386,R side lower cover,,,Xiaomi Robot Vacuum E10C,0,
C015300047300,50386,L side lower cover,,,Xiaomi Robot Vacuum E10C,0,
C015300054700,50386,Plastic Battery box cover,,,Xiaomi Robot Vacuum E10C,0,
C015300054800,50386,Main Brush Cover,,,Xiaomi Robot Vacuum E10C,0,
C015310011300,50386,Shrapnel-Front impact,,,Xiaomi Robot Vacuum E10C,0,
C015310012300,50386,Front impact-R-switch,,,Xiaomi Robot Vacuum E10C,0,
C015310012400,50386,Front impact-L-switch,,,Xiaomi Robot Vacuum E10C,0,
C015310013200,50386,Big counterweight,,,Xiaomi Robot Vacuum E10C,0,
C015310013300,50386,Small counterweight,,,Xiaomi Robot Vacuum E10C,0,
C015310013400,50386,Spring-L&R running wheel,,,Xiaomi Robot Vacuum E10C,0,
C015320007400,50386,Fan port crash pad,,,Xiaomi Robot Vacuum E10C,0,
C015320009300,50386,Sealing ring-Fan suction port,,,Xiaomi Robot Vacuum E10C,0,
C015420006200,50386,FPC  Antenna,,,Xiaomi Robot Vacuum E10C,0,
C015450016500,50386,Cable-Fan,,,Xiaomi Robot Vacuum E10C,0,
C015450018400,50386,R side PCBA(Including cable),,,Xiaomi Robot Vacuum E10C,0,
C015450018500,50386,L side PCBA(Include cable),,,Xiaomi Robot Vacuum E10C,0,
C015460006700,50386,Fan,,,Xiaomi Robot Vacuum E10C,0,
C015460013500,50386,Gear box-Main brush,,,Xiaomi Robot Vacuum E10C,0,
C015460013600,50386,Gear box-Side brush,,,Xiaomi Robot Vacuum E10C,0,
C015460018200,50386,Dust Duct Assy,,,Xiaomi Robot Vacuum E10C,0,
C015460018300,50386,Universal wheel sensor-E10C,,,Xiaomi Robot Vacuum E10C,0,
C015470009900,50386,Charger,,,Xiaomi Robot Vacuum E10C,0,
C015470010000,50386,Charging Dock-E10C-EU,,,Xiaomi Robot Vacuum E10C,0,
C015520013300,50386,Controller,,,Xiaomi Robot Vacuum E10C,0,
C015520013500,50386,Sensor-Dust&Water box,,,Xiaomi Robot Vacuum E10C,0,
C015520014400,50386,Front side PCBA(including cable),,,Xiaomi Robot Vacuum E10C,0,
C015550054900,50386,Front ground inspection,,,Xiaomi Robot Vacuum E10C,0,
C015550055000,50386,Speaker,,,Xiaomi Robot Vacuum E10C,0,
C015550055600,50386,HEPA Assembly,,,Xiaomi Robot Vacuum E10C,0,
C015550066800,50386,Shaft-L&R running wheel,,,Xiaomi Robot Vacuum E10C,0,
C015550069000,50386,Front impact Cover,,,Xiaomi Robot Vacuum E10C,0,
C015550069100,50386,Front impact,,,Xiaomi Robot Vacuum E10C,0,
C015550069200,50386,Middle Cover,,,Xiaomi Robot Vacuum E10C,0,
C015550069300,50386,Bottom Shell,,,Xiaomi Robot Vacuum E10C,0,
C015550069400,50386,2 in 1 Water Tank&Dust box-E10C,,,Xiaomi Robot Vacuum E10C,0,
C015550069500,50386,Mop-E10C,,,Xiaomi Robot Vacuum E10C,0,
C015790020200,50386,Main Brush,,,Xiaomi Robot Vacuum E10C,0,
C015790020300,50386,Mop,,,Xiaomi Robot Vacuum E10C,0,
C015790024200,50386,Side Brush,,,Xiaomi Robot Vacuum E10C,0,
C015790024400,50386,Left Running wheel,,,Xiaomi Robot Vacuum E10C,0,
C015790024500,50386,Right Running wheel,,,Xiaomi Robot Vacuum E10C,0,
C015790024600,50386,Dust brush-Black,,,Xiaomi Robot Vacuum E10C,0,
C015100013600,50387,Screws-Controller,,,Xiaomi Robot Vacuum T12,0,
C015100020700,50387,Screw-Front impact,,,Xiaomi Robot Vacuum T12,0,
C015100020800,50387,Big Screw-Bottom Shell,,,Xiaomi Robot Vacuum T12,0,
